Arquivo,Tamanho (KB),Data Modificação
TG039_39050_66940_01433_039_20251221000241_91.13.BIN,44.40,21/12/2025 00:00
TG039_39066_67606_01022_039_20251221002614_91.13.BIN,42.79,21/12/2025 00:26
TG039_39010_67846_01387_039_20251221131220_91.13.BIN,37.62,21/12/2025 22:17
TG039_39010_67846_01388_039_20251221220736_91.13.BIN,33.75,21/12/2025 22:17
TG039_39026_67722_01084_039_20251221144510_91.13.BIN,45.43,21/12/2025 22:12
TG039_39026_67722_01085_039_20251221221156_91.13.BIN,27.30,21/12/2025 22:12
TG039_39070_67623_01482_039_20251221134228_91.13.BIN,34.54,22/12/2025 00:30
TG039_39075_67410_01672_039_20251221135713_91.13.BIN,53.19,21/12/2025 23:20
TG039_39075_67410_01673_039_20251221232055_91.13.BIN,37.95,21/12/2025 23:20
TG039_39105_67701_00989_039_20251221151403_91.13.BIN,47.90,21/12/2025 15:29
TG039_39105_67701_00990_039_20251221152804_91.13.BIN,2.12,21/12/2025 15:29
TG039_39119_67716_01101_039_20251221150432_91.13.BIN,31.52,21/12/2025 15:11
TG039_39140_67429_01256_039_20251221125531_91.13.BIN,26.04,21/12/2025 12:55
TG039_39142_67702_01488_039_20251221121615_91.13.BIN,22.59,21/12/2025 19:27
TG039_39142_67702_01489_039_20251221192733_91.13.BIN,22.98,21/12/2025 19:27
TG039_39502_66550_02255_039_20251221150746_91.13.BIN,44.90,21/12/2025 15:11
TG039_39509_66193_01712_039_20251221220708_91.13.BIN,38.75,21/12/2025 22:11
TG039_39512_66924_01148_039_20251221141758_91.13.BIN,30.79,21/12/2025 19:39
TG039_39512_66924_01149_039_20251221193847_91.13.BIN,19.99,21/12/2025 19:39
TG039_39516_66747_00575_039_20251221211306_91.13.BIN,26.90,21/12/2025 21:23
TG039_39534_66943_01396_039_20251221145533_91.13.BIN,36.70,21/12/2025 15:10
TG039_39539_67466_01076_039_20251221140413_91.13.BIN,46.09,21/12/2025 21:02
TG039_39539_67466_01077_039_20251221210231_91.13.BIN,34.33,21/12/2025 21:02
